object,op,key,detail,before_row,after_row,reason
hanrei,TRUE_DUP(dedup remove),28242584,merged into 判例ID=28242584 (survivor),28242584 | 静岡地 | 20150417 | h21(ワ)1809 | 静岡地|20150417|h21(ワ)1809 | 静岡地方裁判所 | 平成２７年４月１７日 | 平成２１年（ワ）１８０９号 | 損害賠償請求事件,(removed; survivor=28242584 | 静岡地 | 20150417 | h21(ワ)1809 | 静岡地|20150417|h21(ワ)1809 | 静岡地方裁判所 | 平成２７年４月１７日 | 平成２１年（ワ）１８０９号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28233816,merged into 判例ID=28233816 (survivor),28233816 | 名古屋地 | 20150203 | h25(ワ)692 | 名古屋地|20150203|h25(ワ)692 | 名古屋地方裁判所 | 平成２７年２月３日 | 平成２５年（ワ）６９２号 | 保険金請求事件,(removed; survivor=28233816 | 名古屋地 | 20150203 | h25(ワ)692 | 名古屋地|20150203|h25(ワ)692 | 名古屋地方裁判所 | 平成２７年２月３日 | 平成２５年（ワ）６９２号 | 保険金請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28241642,merged into 判例ID=28241642 (survivor),28241642 | 津地 | 20150702 | h27(レ)1 | 津地|20150702|h27(レ)1 | 津地方裁判所 | 平成２７年７月２日 | 平成２７年（レ）１号 | 所有権移転登記手続請求控訴事件,(removed; survivor=28241642 | 津地 | 20150702 | h27(レ)1 | 津地|20150702|h27(レ)1 | 津地方裁判所 | 平成２７年７月２日 | 平成２７年（レ）１号 | 所有権移転登記手続請求控訴事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28234074,merged into 判例ID=28234074 (survivor),28234074 | 京都地 | 20150515 | h25(ワ)3912 | 京都地|20150515|h25(ワ)3912 | 京都地方裁判所 | 平成２７年５月１５日 | 平成２５年（ワ）３９１２号／平成２６年（ワ）１７２５号 | 建物明渡等請求（本訴）、鍵等撤去等反訴請求（反訴）事件,(removed; survivor=28234074 | 京都地 | 20150515 | h25(ワ)3912h26(ワ)1725 | 京都地|20150515|h25(ワ)3912h26(ワ)1725 | 京都地方裁判所 | 平成２７年５月１５日 | 平成２５年（ワ）３９１２号／平成２６年（ワ）１７２５号 | 建物明渡等請求（本訴）、鍵等撤去等反訴請求（反訴）事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28242694,merged into 判例ID=28242694 (survivor),28242694 | 大阪地 | 20150331 | h23(ワ)9716 | 大阪地|20150331|h23(ワ)9716 | 大阪地方裁判所 | 平成２７年３月３１日 | 平成２３年（ワ）９７１６号／平成２３年（ワ）５７４６号／平成２４年（ワ）１１７０号 | 損害賠償請求事件（９７１６号、１１７０号）、面談強要禁止等請求事件（５７４６号）,(removed; survivor=28242694 | 大阪地 | 20150331 | h23(ワ)9716h23(ワ)5746h24(ワ)1170 | 大阪地|20150331|h23(ワ)9716h23(ワ)5746h24(ワ)1170 | 大阪地方裁判所 | 平成２７年３月３１日 | 平成２３年（ワ）９７１６号／平成２３年（ワ）５７４６号／平成２４年（ワ）１１７０号 | 損害賠償請求事件（９７１６号、１１７０号）、面談強要禁止等請求事件（５７４６号）),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28242266,merged into 判例ID=28242266 (survivor),28242266 | 大阪地 | 20151118 | h25(ワ)3197 | 大阪地|20151118|h25(ワ)3197 | 大阪地方裁判所 | 平成２７年１１月１８日 | 平成２５年（ワ）３１９７号 | 地位確認等請求事件,(removed; survivor=28242266 | 大阪地 | 20151118 | h25(ワ)3197 | 大阪地|20151118|h25(ワ)3197 | 大阪地方裁判所 | 平成２７年１１月１８日 | 平成２５年（ワ）３１９７号 | 地位確認等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28232972,merged into 判例ID=28232972 (survivor),28232972 | 大阪地 | 20150424 | h25(ワ)3690 | 大阪地|20150424|h25(ワ)3690 | 大阪地方裁判所 | 平成２７年４月２４日 | 平成２５年（ワ）３６９０号 | 地位確認等請求事件,(removed; survivor=28232972 | 大阪地 | 20150424 | h25(ワ)3690 | 大阪地|20150424|h25(ワ)3690 | 大阪地方裁判所 | 平成２７年４月２４日 | 平成２５年（ワ）３６９０号 | 地位確認等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28253458,merged into 判例ID=28253458 (survivor),28253458 | 神戸地姫路支 | 20151202 | h27(ワ)424 | 神戸地姫路支|20151202|h27(ワ)424 | 神戸地方裁判所姫路支部 | 平成２７年１２月２日 | 平成２７年（ワ）４２４号 | 損害賠償請求事件,(removed; survivor=28253458 | 神戸地姫路支 | 20151202 | h27(ワ)424 | 神戸地姫路支|20151202|h27(ワ)424 | 神戸地方裁判所姫路支部 | 平成２７年１２月２日 | 平成２７年（ワ）４２４号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28232013,merged into 判例ID=28232013 (survivor),28232013 | 広島地 | 20150330 | h23(ワ)1338 | 広島地|20150330|h23(ワ)1338 | 広島地方裁判所 | 平成２７年３月３０日 | 平成２３年（ワ）１３３８号 | 保険金請求事件,(removed; survivor=28232013 | 広島地 | 20150330 | h23(ワ)1338 | 広島地|20150330|h23(ワ)1338 | 広島地方裁判所 | 平成２７年３月３０日 | 平成２３年（ワ）１３３８号 | 保険金請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28272240,merged into 判例ID=28272240 (survivor),28272240 | 福岡地 | 20150625 | h24(ワ)1814 | 福岡地|20150625|h24(ワ)1814 | 福岡地方裁判所 | 平成２７年６月２５日 | 平成２４年（ワ）１８１４号 | 損害賠償請求事件,(removed; survivor=28272240 | 福岡地 | 20150625 | h24(ワ)1814 | 福岡地|20150625|h24(ワ)1814 | 福岡地方裁判所 | 平成２７年６月２５日 | 平成２４年（ワ）１８１４号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28241650,merged into 判例ID=28241650 (survivor),28241650 | さいたま地熊谷支 | 20150323 | h25(ワ)364 | さいたま地熊谷支|20150323|h25(ワ)364 | さいたま地方裁判所熊谷支部 | 平成２７年３月２３日 | 平成２５年（ワ）３６４号 | 遺言無効確認等請求事件,(removed; survivor=28241650 | さいたま地熊谷支 | 20150323 | h25(ワ)364 | さいたま地熊谷支|20150323|h25(ワ)364 | さいたま地方裁判所熊谷支部 | 平成２７年３月２３日 | 平成２５年（ワ）３６４号 | 遺言無効確認等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28250343,merged into 判例ID=28250343 (survivor),28250343 | 東京家 | 20150916 | h26(家ホ)56 | 東京家|20150916|h26(家ホ)56 | 東京家庭裁判所 | 平成２７年９月１６日 | 平成２６年（家ホ）５６号 | 養子縁組無効請求事件,(removed; survivor=28250343 | 東京家 | 20150916 | h26(家ホ)56 | 東京家|20150916|h26(家ホ)56 | 東京家庭裁判所 | 平成２７年９月１６日 | 平成２６年（家ホ）５６号 | 養子縁組無効請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28264540,merged into 判例ID=28264540 (survivor),28264540 | 最高第1小法廷 | 20150903 | h25(オ)1869 | 最高第1小法廷|20150903|h25(オ)1869 | 最高裁判所第一小法廷 | 平成２７年９月３日 | 平成２５年（オ）１８６９号／平成２５年（オ）１８７０号／平成２５年（受）２２８２号／平成２５年（受）２２８３号 | 損害賠償請求事件,(removed; survivor=28264540 | 最高第1小法廷 | 20150903 | h25(オ)1869h25(オ)1870h25(受)2282h25(受)2283 | 最高第1小法廷|20150903|h25(オ)1869h25(オ)1870h25(受)2282h25(受)2283 | 最高裁判所第一小法廷 | 平成２７年９月３日 | 平成２５年（オ）１８６９号／平成２５年（オ）１８７０号／平成２５年（受）２２８２号／平成２５年（受）２２８３号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28283371,merged into 判例ID=28283371 (survivor),28283371 | 最高第1小法廷 | 20150226 | h26(オ)1020 | 最高第1小法廷|20150226|h26(オ)1020 | 最高裁判所第一小法廷 | 平成２７年２月２６日 | 平成２６年（オ）１０２０号／平成２６年（受）１２９５号 | 各再生再建査定異議事件,(removed; survivor=28283371 | 最高第1小法廷 | 20150226 | h26(オ)1020h26(受)1295 | 最高第1小法廷|20150226|h26(オ)1020h26(受)1295 | 最高裁判所第一小法廷 | 平成２７年２月２６日 | 平成２６年（オ）１０２０号／平成２６年（受）１２９５号 | 各再生再建査定異議事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28231643,merged into 判例ID=28231643 (survivor),28231643 | 最高第1小法廷 | 20150416 | h26(オ)1114 | 最高第1小法廷|20150416|h26(オ)1114 | 最高裁判所第一小法廷 | 平成２７年４月１６日 | 平成２６年（オ）１１１４号／平成２６年（受）１４１６号 | 著作権侵害差止請求権不存在確認等請求事件,(removed; survivor=28231643 | 最高第1小法廷 | 20150416 | h26(オ)1114h26(受)1416 | 最高第1小法廷|20150416|h26(オ)1114h26(受)1416 | 最高裁判所第一小法廷 | 平成２７年４月１６日 | 平成２６年（オ）１１１４号／平成２６年（受）１４１６号 | 著作権侵害差止請求権不存在確認等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28263053,merged into 判例ID=28263053 (survivor),28263053 | 最高第1小法廷 | 20150910 | h26(オ)1134 | 最高第1小法廷|20150910|h26(オ)1134 | 最高裁判所第一小法廷 | 平成２７年９月１０日 | 平成２６年（オ）１１３４号／平成２６年（受）１４４５号 | 損害賠償請求事件,(removed; survivor=28263053 | 最高第1小法廷 | 20150910 | h26(オ)1134h26(受)1445 | 最高第1小法廷|20150910|h26(オ)1134h26(受)1445 | 最高裁判所第一小法廷 | 平成２７年９月１０日 | 平成２６年（オ）１１３４号／平成２６年（受）１４４５号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28234418,merged into 判例ID=28234418 (survivor),28234418 | 最高第1小法廷 | 20150722 | h26(オ)1192 | 最高第1小法廷|20150722|h26(オ)1192 | 最高裁判所第一小法廷 | 平成２７年７月２２日 | 平成２６年（オ）１１９２号／平成２６年（受）１５２７号 | 損害賠償請求事件,(removed; survivor=28234418 | 最高第1小法廷 | 20150722 | h26(オ)1192h26(受)1527 | 最高第1小法廷|20150722|h26(オ)1192h26(受)1527 | 最高裁判所第一小法廷 | 平成２７年７月２２日 | 平成２６年（オ）１１９２号／平成２６年（受）１５２７号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28261989,merged into 判例ID=28261989 (survivor),28261989 | 最高第1小法廷 | 20150205 | h26(オ)1342 | 最高第1小法廷|20150205|h26(オ)1342 | 最高裁判所第一小法廷 | 平成２７年２月５日 | 平成２６年（オ）１３４２号／平成２６年（受）１７３５号 | 損害賠償請求事件,(removed; survivor=28261989 | 最高第1小法廷 | 20150205 | h26(オ)1342h26(受)1735 | 最高第1小法廷|20150205|h26(オ)1342h26(受)1735 | 最高裁判所第一小法廷 | 平成２７年２月５日 | 平成２６年（オ）１３４２号／平成２６年（受）１７３５号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28272438,merged into 判例ID=28272438 (survivor),28272438 | 最高第1小法廷 | 20150917 | h26(オ)1414 | 最高第1小法廷|20150917|h26(オ)1414 | 最高裁判所第一小法廷 | 平成２７年９月１７日 | 平成２６年（オ）１４１４号／平成２６年（受）１８２４号 | 未払報酬金等、損害賠償請求事件,(removed; survivor=28272438 | 最高第1小法廷 | 20150917 | h26(オ)1414h26(受)1824 | 最高第1小法廷|20150917|h26(オ)1414h26(受)1824 | 最高裁判所第一小法廷 | 平成２７年９月１７日 | 平成２６年（オ）１４１４号／平成２６年（受）１８２４号 | 未払報酬金等、損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28284063,merged into 判例ID=28284063 (survivor),28284063 | 最高第1小法廷 | 20150416 | h26(オ)1429 | 最高第1小法廷|20150416|h26(オ)1429 | 最高裁判所第一小法廷 | 平成２７年４月１６日 | 平成２６年（オ）１４２９号／平成２６年（受）１８４１号 | ,(removed; survivor=28284063 | 最高第1小法廷 | 20150416 | h26(オ)1429h26(受)1841 | 最高第1小法廷|20150416|h26(オ)1429h26(受)1841 | 最高裁判所第一小法廷 | 平成２７年４月１６日 | 平成２６年（オ）１４２９号／平成２６年（受）１８４１号 | ),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28233098,merged into 判例ID=28233098 (survivor),28233098 | 東京地 | 20150807 | h24(ワ)5805 | 東京地|20150807|h24(ワ)5805 | 東京地方裁判所 | 平成２７年８月７日 | 平成２４年（ワ）５８０５号 | 損害賠償請求事件,(removed; survivor=28233098 | 東京地 | 20150807 | h24(ワ)5805 | 東京地|20150807|h24(ワ)5805 | 東京地方裁判所 | 平成２７年８月７日 | 平成２４年（ワ）５８０５号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28231504,merged into 判例ID=28231504 (survivor),28231504 | 東京地 | 20150304 | h25(ヒ)304 | 東京地|20150304|h25(ヒ)304 | 東京地方裁判所 | 平成２７年３月４日 | 平成２５年（ヒ）３０４号／平成２５年（ヒ）３０５号／平成２５年（ヒ）３０６号／平成２５年（ヒ）３０８号／平成２５年（ヒ）３０９号／平成２５年（ヒ）３１０号／平成２５年（ヒ）３１１号／平成２５年（ヒ）３１２号／平成２５年（ヒ）３１３号／平成２５年（ヒ）３２５号／平成２５年（ヒ）３２６号／平成２５年（ヒ）３３１号／平成２５年（ヒ）３３３号／平成２５年（ヒ）３３４号／平成２５年（ヒ）３３５号 | 各株式取得価格決定申立事件,(removed; survivor=28231504 | 東京地 | 20150304 | h25(ヒ)304h25(ヒ)305h25(ヒ)306h25(ヒ)308h25(ヒ)309h25(ヒ)310h25(ヒ)311h25(ヒ)312h25(ヒ)313h25(ヒ)325h25(ヒ)326h25(ヒ)331h25(ヒ)333h25(ヒ)334h25(ヒ)335 | 東京地|20150304|h25(ヒ)304h25(ヒ)305h25(ヒ)306h25(ヒ)308h25(ヒ)309h25(ヒ)310h25(ヒ)311h25(ヒ)312h25(ヒ)313h25(ヒ)325h25(ヒ)326h25(ヒ)331h25(ヒ)333h25(ヒ)334h25(ヒ)335 | 東京地方裁判所 | 平成２７年３月４日 | 平成２５年（ヒ）３０４号／平成２５年（ヒ）３０５号／平成２５年（ヒ）３０６号／平成２５年（ヒ）３０８号／平成２５年（ヒ）３０９号／平成２５年（ヒ）３１０号／平成２５年（ヒ）３１１号／平成２５年（ヒ）３１２号／平成２５年（ヒ）３１３号／平成２５年（ヒ）３２５号／平成２５年（ヒ）３２６号／平成２５年（ヒ）３３１号／平成２５年（ヒ）３３３号／平成２５年（ヒ）３３４号／平成２５年（ヒ）３３５号 | 各株式取得価格決定申立事件),survivor rule: full-docket/correct-court/min-ID
